,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,status_Developing,life_expectancy,year,adult_mortality,infant_mortality,1-4_mortality,alcohol,hep_b,bmi,polio,health_gov_expendt%,dtp3,hiv_aids,gdp,5_19thinness,5_19obesity,hdi,schooling,drinking_water,national_income_capita,health_expenditure%_gdp,obesity_adlts
144,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27717986221966884,-1.6269784336399213,-0.29859325686338345,1.2093503926419678,0.004894284767482701,-0.9758717716900953,-0.7240435894161842,0.288150399919777,-0.3182148840154458,-0.5193667946559088,-0.26198399171605496,-0.32405455691269935,-0.4712153744868259,-0.4713772367133769,-0.8381007209579144,0.04135126635075517,-0.5581610029151441,-0.4961328924248517,-0.6612966455182391,-0.8758745211320534,-0.2946857641213712
145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18247698221224284,-1.4100479758212652,-0.39952305826924217,1.0240111220560995,-0.05348378959972482,-1.0108612937367911,-0.635162793087053,0.288150399919777,-0.23280707100739131,-0.5975096814310086,-0.2198144865963197,-0.32405455691269935,-0.5137433387620663,-0.4713772367133769,-0.8157555601685459,0.0695083000516512,-0.4700598655200903,-0.42224444166985337,-0.639049600636474,-0.96631183258745,-0.2613181223954748
146,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15090935554310134,-1.193117518002609,-0.4503791461999245,0.8206936153463814,-0.1252601105430129,-1.0008642874377351,-2.8711434218051797,0.3334645713418415,-3.17937661978527,-0.6016224649454879,-0.26198399171605496,-0.32405455691269935,-0.46334474207704257,-0.4927333345734369,-0.7934103993791773,0.11174385060299527,-0.4113257739233881,-0.34770926261900265,-0.6130947149410813,-0.960477690104887,-0.21682793342761314
147,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15090935554310134,-0.9761870601839528,-0.3873678439633113,0.6270189807394556,-0.18555222013537478,-1.0008642874377351,-1.0640846700253799,0.3787787427639076,-0.14739925799933687,0.2579492895806112,-0.2198144865963197,-0.32405455691269935,-0.45458737196418986,-0.4927333345734369,-0.7710652385898088,0.14928656220418998,-0.35259168232668536,-0.272501650650047,-0.5809600945563093,-0.044513268854662315,-0.1834602917017167
148,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08777410220481685,-0.7592566023652966,-0.38563438190155946,0.46652236370654326,-0.2401022240522737,-0.9833695264143872,-2.8711434218051797,0.4240929141859721,-0.1901031645033641,0.8172878475497476,-0.2198144865963197,-0.32405455691269935,-0.5085189192503109,-0.5140894324334968,-0.7710652385898088,0.19152211275553405,-0.29385759072998313,-0.19664833857012787,-0.5525333149851649,0.46156212811716113,-0.13897010273385488
149,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08777410220481685,-0.5423261445466404,-0.3077229985542242,0.3411650263702459,-0.2831680166182465,-0.9558777590919834,-1.1426524418418929,0.4694070856080382,-0.14739925799933687,0.7926111464628741,-0.30415349683579024,-0.32405455691269935,-0.40384366964010343,-0.5140894324334968,-0.7263749170110717,0.2243719854065794,-0.23512349913328093,-0.12017451690905263,-0.47961244565049016,0.5589882560881281,-0.09447991376599303
150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003593764420439019,-0.32539568672798425,-0.3675960613547861,0.261570471894657,-0.3281478444093736,-0.9258867401948155,-1.0248007841171234,0.4694070856080382,-3.17937661978527,0.09755073251593255,-0.17764498147658445,-0.32405455691269935,-0.33844507504366705,-0.5354455302935568,-0.7040297562217032,0.2572218580576248,-0.381958728125037,-0.04307298837259074,-0.3380965212637061,-0.11919029263146844,-0.03886717755616577
151,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3962628400553568,-0.10846522890932808,-0.4773645087043533,0.20943358713549304,-0.35972942562442034,-0.8833994634238278,-0.6319619250345581,0.5147212570301043,-0.06199144499128242,-0.3425171035333145,-0.13547547635684917,-0.32405455691269935,-0.23783261543374612,-0.5354455302935568,-0.6816845954323345,0.3792356707615071,-0.11765531593987598,0.03466035977881865,-0.2151198009450597,-0.5638856489013273,0.005623011411695875
152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3962628400553568,0.10846522890932808,-0.46386920496793066,0.17135241425497513,-0.3817408307136954,-0.843411438227604,-0.3962586095850189,0.5600354284521688,0.1088241810248265,-0.6427503000902771,-0.051136466117378654,-0.32405455691269935,-0.11197755802558201,-0.5354455302935568,-0.6369942738535975,0.43085689921314985,-0.11765531593987598,0.11298799879668783,-0.1069744438809234,-0.8115895636523126,0.06123574762152313
153,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92238995120772,0.32539568672798425,-0.5436075856471172,0.13278092584380677,-0.40470925341554753,-0.6134802933493171,-0.16055529413547978,0.6053495998742349,0.06612027452079927,-0.03405833994739375,-0.051136466117378654,-0.32405455691269935,-0.48295070887479385,-0.5568016281536167,-0.614649113064229,0.4730924497644939,-0.11765531593987598,0.1483817213599631,-0.01984018476067646,-0.3456846685656363,0.11684848383135038
154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19633453781745813,0.5423261445466404,-0.5539812590141421,0.08440312681962943,-0.42384960566709096,-0.643471312246485,-2.7532917640804104,0.6506637712962994,0.1088241810248265,-0.2479230827002986,-0.051136466117378654,-0.32405455691269935,-0.09238796209589262,-0.5568016281536167,-0.5699587914854918,0.5153280003158379,-0.08828827014152488,0.1837800707552437,0.03515945397479857,-0.5217420724404798,0.16133867279921243
155,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24894724893269446,0.7592566023652966,-0.5770232794305414,0.014451444446832704,-0.44107592269348006,-0.643471312246485,0.23228356494708544,0.6959779427183655,0.3650476200489899,-0.3425171035333145,0.20188056460103293,-0.32405455691269935,0.005978890812881124,-0.5568016281536167,-0.5029233091173861,0.5340993561164353,-0.08828827014152488,0.21914706051137747,0.0333055335679848,-0.6269227481278534,0.2280739562510049
156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28051487560183747,0.9761870601839528,-0.6014587131230034,-0.06056683174268548,-0.4583022397198692,-1.1358238724749905,0.38941910858011153,0.7412921141404316,0.4077515265530171,-0.23147194864238282,0.2862195748405034,-0.32405455691269935,0.028374871321512254,-0.5568016281536167,-0.45823298753864905,0.5387921950665846,-0.05892122434317324,0.25446109874567274,0.04999081722930868,-0.467448083962128,0.28368669246083217
157,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31208250227097895,1.193117518002609,-0.625158102914308,-0.13558510793220355,-0.47074346868337247,-0.6034832870502611,0.5858385381213942,0.7866062855624961,0.578567152569126,-0.1615546288962408,0.4548975953194445,-0.32405455691269935,0.056086147367135845,-0.5568016281536167,-0.39119750517054347,0.5528707119170326,-0.029554178544822132,0.28971036133189354,0.13156331512911434,-0.4057155638185082,0.33929942867065943
158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3436501289401205,1.4100479758212652,-0.6444587125267242,-0.19327890203873924,-0.48222768003429856,-1.1358238724749905,0.6251224240296507,0.8319204569845622,0.6212710590731533,0.1921447533489484,0.49706710043917973,-0.32405455691269935,0.057221327558178825,-0.5568016281536167,-0.3465071835918063,0.5857205845680781,0.058546958850231194,0.324861432261113,-0.09843363419405238,-0.23814602695822681,0.4060347121224523
159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3646952133862153,1.6269784336399213,-0.66167357303206,-0.22580316557188554,-0.4975399618355333,-0.1773512924287215,0.7036901958461638,0.8772346284066267,0.6639749655771805,0.2411189801309691,0.5814061106786502,-0.32405455691269935,-0.5150850053738959,-0.5568016281536167,-0.25712654043433225,0.6138776182689741,0.20538218784198725,0.3598916914657491,-0.33394331317292675,0.2667544385414137,0.46164744833227955
160,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.35417267116316714,-1.6269784336399213,0.06284188754522427,-0.6182190286024585,-0.5415627720140833,1.8982675392884905,0.6892483501472952,0.7866062855624961,0.3650476200489899,-0.29727648487404595,0.707914626037856,-0.32405455691269935,-0.02562425765146124,-0.5781577260136765,1.2623443932427292,-2.9432943059442223,-0.00018713274647102208,0.7821579721529021,0.36886512720127623,-0.8190767131716015,0.97328462146269
161,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3857402978323101,-1.4100479758212652,0.07915024267585681,-0.6226318683783125,-0.5434768072392376,1.7708057089755271,-2.2426012472730754,0.8319204569845622,0.6639749655771805,-0.3219531859609195,0.707914626037856,-0.304387612304131,0.09818588905559913,-0.5781577260136765,1.3517250364002036,0.7124272362221102,0.029179913051880085,0.784356231447868,0.4053255618686136,-0.8277387941630737,1.0177748104305522
162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40678538227840344,-1.193117518002609,0.09062186276479815,-0.6348897566445736,-0.5492189129147007,1.573364834569172,0.42870299448836807,0.8772346284066267,0.45045543305704433,-0.27671256730165134,0.49706710043917973,-0.32405455691269935,-0.017789055453697054,-0.5995138238737365,1.418760518768309,0.7218129141224089,0.029179913051880085,0.7865544907428347,0.433752341439758,-0.7714312162306706,1.0733875466403793
163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4173079245014516,-0.9761870601839528,0.06953796389067043,-0.6559733244625428,-0.5415627720140833,1.5308775577981841,0.38941910858011153,0.9225487998286928,0.45045543305704433,-0.12865236078040923,0.41272809019970924,-0.32405455691269935,-0.018220520400672492,-0.5995138238737365,1.4857960011364149,0.7311985920227075,0.058546958850231194,0.7887532641302466,0.4232467924678133,-0.6884405394162121,1.1290002828502066
164,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4804431778397346,-0.7592566023652966,-0.07562790114246805,-0.6710096674024898,-0.5406057544015062,1.3859209664618728,0.5858385381213942,0.9678629712507589,0.4077515265530171,0.10988908305936948,0.4548975953194445,-0.32405455691269935,0.019184932663112043,-0.5995138238737365,1.5528314835045203,0.7358914309728569,0.08791400464858283,0.7909515234252132,0.4461118108185165,-0.5648985208601054,1.1734904718180683
165,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5120108045088761,-0.5423261445466404,-0.13305418617659343,-0.6878438339548217,-0.551132948139855,1.4833917778776684,0.5858385381213942,0.9678629712507589,0.45045543305704433,0.007069495197395904,0.4548975953194445,-0.32405455691269935,0.06961073665360333,-0.5995138238737365,1.619866965872626,0.7452771088731556,0.11728105044693393,0.7931502968126252,0.49740360874036393,-0.569103965232953,1.2291032080278954
166,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5225333467319243,-0.32539568672798425,-0.16065495830859336,-0.6943813743634943,-0.5578320714278953,1.6283483692139797,0.7036901958461638,1.0131771426728233,0.49315933956107155,0.41012227961633213,0.5392366055589151,-0.32405455691269935,0.15394610767028344,-0.6208699217337965,1.6869024482407318,0.7546627867734543,0.11728105044693393,0.7953485561075918,0.5486954066622114,-0.2701001115137646,1.2735933969957576
167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5435784311780191,-0.10846522890932808,-0.21356969634286918,-0.7110521024056095,-0.5568750538153181,1.5483723188215321,0.5858385381213942,1.0584913140948895,0.5358632460650988,0.7679344453760002,0.5392366055589151,-0.32405455691269935,0.19409429932368116,-0.6208699217337965,1.7762830913982057,0.764048464673753,0.14664809624528505,0.797547329495003,0.5765042127644179,-0.21344005413970668,1.329206133205585
168,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5541009734010658,0.10846522890932808,-0.24141785615186148,-0.7251078142842555,-0.5549610185901637,1.398417224335693,-2.7140078781721537,1.103805485516954,0.45045543305704433,0.562295269652053,0.4548975953194445,-0.32405455691269935,0.31317281769493854,-0.6208699217337965,1.8433185737663116,0.7687413036239023,0.17601514204363616,0.7997455887899696,0.5592009556341561,-0.10686161514921902,1.384818869415412
169,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5646235156241124,0.32539568672798425,-0.2528169208443705,-0.7350775634074812,-0.5635741771033583,1.1834815889059898,0.6644063099379072,1.103805485516954,0.6212710590731533,0.6157614553402793,0.5814061106786502,-0.32405455691269935,0.07693570621615038,-0.6208699217337965,1.9103540561344172,0.7687413036239023,0.17601514204363616,0.8019438480849362,0.4535274924457715,-0.0481839168332748,1.4404316056252393
170,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6067136845163021,0.5423261445466404,-0.3164777250032639,-0.7506042218780787,-0.5626171594907811,1.15848907315835,0.7822579676626767,1.14911965693902,0.6212710590731533,0.6198742388547585,0.707914626037856,-0.304387612304131,0.062383254556116305,-0.6208699217337965,1.9997346992918912,0.7546627867734543,0.17601514204363616,0.8041426214723482,0.44672978428745436,-0.05319155579747476,1.484921794593101
171,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6067136845163021,0.7592566023652966,-0.32520710077162246,-0.7553439386743663,-0.577929441292016,1.19597784677981,0.6644063099379072,1.1944338283610862,0.6212710590731533,0.6980171256298582,0.6657451209181208,-0.32405455691269935,0.09208146439737434,-0.6208699217337965,2.0891153424493654,0.7546627867734543,0.17601514204363616,0.8063408807673148,0.48195427201691593,-0.0027140688597993724,1.5405345308029281
172,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5961911422932554,0.9761870601839528,-0.28390559697354156,-0.7609008480217381,-0.5721873356165529,1.2359658719760336,0.7036901958461638,1.2397479997831506,0.7066788720812077,0.6157614553402793,0.6657451209181208,-0.304387612304131,0.054630378978666495,-0.6208699217337965,2.1784959856068395,0.7593556257236036,0.17601514204363616,0.808539654154726,0.46279709447984035,-0.003184041448672702,1.5961472670127554
173,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5856686000702073,1.193117518002609,-0.2535652030051671,-0.764496495246508,-0.5808004941297474,1.2159718593779218,0.7429740817544203,1.2850621712052168,0.6212710590731533,0.644550939941632,0.6235756157983855,-0.32405455691269935,0.17537027504914965,-0.6208699217337965,2.267876628764314,0.764048464673753,0.17601514204363616,0.8107379134496926,0.6525532292859336,-0.012506514957267869,1.6517600032225828
174,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6488038534084918,1.4100479758212652,-0.2410000070013232,-0.7636793026954238,-0.5808004941297474,1.2234696141022137,0.7036901958461638,1.2850621712052168,0.578567152569126,0.7432577442891267,0.5814061106786502,-0.32405455691269935,0.19748177597057837,-0.6208699217337965,2.3572572719217884,0.7593556257236036,0.17601514204363616,0.8129361727446593,0.6850516952033998,-0.06647233292097571,1.7073727394324099
175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7224616489698215,1.6269784336399213,-0.30276650340034944,-0.7672749499201937,-0.589413652642942,0.234012495779258,0.6644063099379072,1.3303763426272812,0.5358632460650988,0.12280910603043599,0.5392366055589151,-0.32405455691269935,0.17100107644914747,-0.6208699217337965,2.468983075868631,0.764048464673753,0.17601514204363616,0.8151349461320712,0.8005870037803954,-0.1382160795051601,1.7629854756422372
176,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5541009734010658,-1.6269784336399213,-0.8250919281556578,-0.7130133645282112,-0.6056829520567539,-0.6009840354754972,0.7429740817544203,0.2428362284977109,0.6212710590731533,-0.9964496823354664,0.6235756157983855,-0.32405455691269935,0.47681456631755287,0.147949601228361,1.3070347148214663,0.7452771088731556,0.35221741683374336,0.8671086641401476,1.2871737020430276,-1.0105257193320403,0.8620591490430355
177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5751460578471607,-1.4100479758212652,-0.8459663779576745,-0.7229831136514371,-0.600897863993868,-0.6509690669707768,0.8215418535709333,0.2428362284977109,0.7066788720812077,-0.877178960415577,0.707914626037856,-0.32405455691269935,0.42071327712643597,0.147949601228361,1.3740701971895721,0.7828198204743503,0.38158446263209495,0.867627897509632,1.268016524505952,-0.9620253584579003,0.9065493380108975
178,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5961911422932554,-1.193117518002609,-0.8415998543345495,-0.7236368676923043,-0.6085540048944854,-0.640972060671721,0.7822579676626767,0.1975220570756448,0.6639749655771805,-0.8401639087852664,0.6657451209181208,-0.32405455691269935,-0.42327767699281554,0.147949601228361,1.4411056795576775,0.792205498374649,0.4403185542287972,0.8681466167866718,1.2340279837143664,-0.8915983454201277,0.939916979736794
179,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6067136845163021,-0.9761870601839528,-0.9009270907552032,-0.7267421993864237,-0.6104680401196398,-0.5984847839007331,0.7822579676626767,0.1975220570756448,0.6212710590731533,-0.9018556615024504,0.6235756157983855,-0.32405455691269935,0.519587596416226,0.147949601228361,1.5081411619257832,0.8015911762749477,0.4990526458254994,0.868665336063711,1.3112746673316067,-0.8374299530646643,0.9844071687046556
180,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6277587689623969,-0.7592566023652966,-0.8850339622909006,-0.7368753870198662,-0.6066399696693311,-0.5984847839007331,0.7822579676626767,0.1522078856535803,0.6639749655771805,-1.0540286515381714,0.6657451209181208,-0.32405455691269935,0.6382328292117004,0.147949601228361,1.575176644293889,0.8250553710256944,0.5577867374222021,0.869184569433196,1.387903377479909,-1.0461585548418606,1.0288973576725173
181,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6382813111854436,-0.5423261445466404,-0.9765349713900208,-0.7506042218780787,-0.6123820753447942,-0.6259765512231371,0.7822579676626767,0.1522078856535803,0.6639749655771805,-1.1403971053422293,0.6657451209181208,-0.32405455691269935,0.7925354039466984,0.12659350336830116,1.664557287451363,0.8391338878761424,0.5871537832205532,0.8697032887102352,1.4941948141372314,-1.1667956566201911,1.0622649993984137
182,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6593263956315384,-0.32539568672798425,-0.9314951163528667,-0.762698671634123,-0.6181241810202572,-0.6134802933493171,0.7822579676626767,0.1068937142315142,0.6639749655771805,-0.877178960415577,0.6657451209181208,-0.32405455691269935,-0.3775821246022532,0.12659350336830116,1.7315927698194686,0.8579052436767397,0.6458878748172555,0.870222007987275,1.5423967447143894,-1.2126301384988265,1.0956326411243102
183,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6698489378545851,-0.10846522890932808,-1.004073328397861,-0.7845994320031763,-0.6123820753447942,-0.638472809096957,0.7429740817544203,0.061579542809449696,0.6212710590731533,-0.877178960415577,0.6235756157983855,-0.32405455691269935,-0.3016893331555282,0.12659350336830116,1.820973412976943,0.8719837605271873,0.7046219664139582,0.8707412413567593,1.6177895079248157,-1.114892045964556,1.1401228300921717
184,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.69089402230068,0.10846522890932808,-1.0667132868705647,-0.8038851762087604,-0.6152531281825256,-0.638472809096957,0.7429740817544203,0.061579542809449696,0.6212710590731533,-1.1362843218277503,0.6235756157983855,-0.32405455691269935,-0.34620821036922667,0.12659350336830116,1.9103540561344172,0.8813694384274859,0.7046219664139582,0.8712599606337993,1.5664977100029682,-1.122439967801372,1.184613019060034
185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7119391067467747,0.32539568672798425,-1.1018383158610234,-0.8195752731895747,-0.6209952338579887,-0.6509690669707768,0.7822579676626767,0.01626537138738359,0.6212710590731533,-0.8812917439300558,0.6657451209181208,-0.32405455691269935,0.894602274396745,0.12659350336830116,1.9773895385025226,0.8766765994773366,0.7046219664139582,0.8717786799108391,1.3205442693656755,-0.8097663941265115,1.2291032080278954
186,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7224616489698215,0.5423261445466404,-1.1296273823591862,-0.8341213005988712,-0.6181241810202572,-0.6559675701203049,0.8215418535709333,0.01626537138738359,0.7066788720812077,-0.9429834966472399,0.707914626037856,-0.32405455691269935,-0.32031170043484775,0.12659350336830116,2.066770181659997,0.8579052436767397,0.7046219664139582,0.8722979132803235,1.3625664652534542,-0.8964439248709232,1.2735933969957576
187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7224616489698215,0.7592566023652966,-1.1331358291493234,-0.8452351192936146,-0.6257803219208745,-0.7234473626389325,0.8215418535709333,0.01626537138738359,0.7066788720812077,-1.0416903009947347,0.707914626037856,-0.32405455691269935,-0.3525214960040805,0.12659350336830116,2.1561508248174714,0.8672909215770385,0.7046219664139582,0.8723554916341673,1.2877916755119656,-1.004213501284934,1.329206133205585
188,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7645518178620111,0.9761870601839528,-1.1317293034522184,-0.8543876758657563,-0.6257803219208745,-0.7134503563398765,0.8215418535709333,-0.029048800034682513,0.7066788720812077,-0.6427503000902771,0.707914626037856,-0.32405455691269935,1.2081219920699224,0.12659350336830116,2.2231863071855766,0.8672909215770385,0.7339890122123093,0.8723554916341673,1.365038359129206,-0.7896791174400205,1.384818869415412
189,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.785596902308106,1.193117518002609,-1.1575561398495169,-0.859127392662044,-0.6296083923711833,-0.7259466142136966,0.8215418535709333,-0.029048800034682513,0.7066788720812077,-0.5111412276269508,0.707914626037856,-0.32405455691269935,-0.500779551186192,0.12659350336830116,2.3125669503430513,0.8813694384274859,0.7339890122123093,0.8723554916341673,1.3183586309383726,-0.7069031694808228,1.4515541528672045
190,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7961194445311526,1.4100479758212652,-1.1647559954113966,-0.8628864783970307,-0.6286513747586061,-0.7459406268118084,0.7822579676626767,-0.029048800034682513,0.6639749655771805,-0.39187050570706145,0.6657451209181208,-0.32405455691269935,1.3055524695816305,0.147949601228361,2.3796024327111565,0.9048336331782326,0.7339890122123093,0.8723554916341673,2.046762834833363,-0.6679764743610553,1.5182894363189974
191,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8066419867542007,1.6269784336399213,-1.1947844885912522,-0.8664821256218006,-0.6305654099837604,-0.951131862003267,0.7822579676626767,-0.074362971456747,0.6639749655771805,-0.46201483653678854,0.6657451209181208,-0.32405455691269935,1.1379720990066624,0.147949601228361,2.468983075868631,0.9189121500286807,0.7339890122123093,0.8723554916341673,1.9943944341061712,-0.4377506781307484,1.5739021725288247
192,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.41397291111928297,-1.6269784336399213,-0.19559693790130578,1.112104479062963,0.5379530949729683,-1.1358238724749905,-0.6534206582010404,-2.158814856871759,0.023416368016772042,-1.4817581370439814,-0.00896696099764339,-0.32405455691269935,-0.5157919985062964,3.3940764759574713,-1.1732781327984427,-0.7892812278256771,-1.380438285268978,0.6263643130550415,-0.7978687821535198,-1.6423066293639206,-1.5404110552215016
193,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.36136020000404667,-1.4100479758212652,-0.23908471936778894,0.9976975219111923,0.4432083513278281,-1.1358238724749905,-0.5208868786681045,-2.1135006854496927,0.1088241810248265,-1.4241791678412763,0.1175415543615624,-0.32405455691269935,-0.5160137051476829,3.3513642802373513,-1.1509329720090742,-0.7470456772743331,-1.3217041936722755,0.6352036185549605,-0.7941609413398922,-1.6484689423611276,-1.5292885079795362
194,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.3087474888888103,-1.193117518002609,-0.2749900248263866,0.8911356132498287,0.354205713358151,-1.1358238724749905,-0.535199393030086,-2.0681865140276283,0.023416368016772042,-1.3748257656675291,0.03320254412209187,-0.32405455691269935,-0.5187879307930824,3.308652084517231,-1.1285878112197056,-0.7095029656731386,-1.2629701020755733,0.6442732374702559,-0.7898351270573268,-1.5815545692763984,-1.5181659607375708
195,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.256134777773574,-0.9761870601839528,-0.2999350946166809,0.794543453711691,0.27381623390166854,-1.1358238724749905,-2.8711434218051797,-2.0681865140276283,-3.136672713281243,-1.4077280337833606,0.20188056460103293,-0.32405455691269935,-0.48751951928167747,3.2659398887971114,-1.1285878112197056,-0.6719602540719439,-1.2042360104788707,0.6532431224512142,-0.7848913393058234,-1.5655106774493501,-1.5070434134956054
196,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.20352206665833766,-0.7592566023652966,-0.3254282636065307,0.7056329041537436,0.19438377205776305,-1.1358238724749905,-2.6354401063556407,-2.022872342605562,0.2369359005369082,-1.3624874151240922,0.707914626037856,-0.32405455691269935,-0.5157098913384751,3.2232276930769914,-1.106242650430337,-0.6391103814208986,-1.1455019188821685,0.6621065902960503,-0.7787116046164442,-1.55637457238117,-1.49592086625364
197,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.15090935554310134,-0.5423261445466404,-0.35601080028348076,0.6219523869227342,0.12547850395220653,-1.1358238724749905,-1.299787985474919,-1.977558171183496,0.49315933956107155,-1.3378107140372184,0.4548975953194445,-0.32405455691269935,-0.4837642763590076,3.180515497356872,-1.0838974896409683,-0.6015676698197039,-1.1161348730838174,0.6672259228637019,-0.7719138964581271,-1.53149438558574,-1.4847983190116745
198,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.10881918665091168,-0.32539568672798425,-0.38301189769316,0.5449728486106145,0.052745165396341415,-1.1358238724749905,0.3108513367635985,-1.9322439997614316,0.5358632460650988,-1.2884573118634712,0.49706710043917973,-0.32405455691269935,-0.4830076862499862,3.137803301636752,-1.0615523288516,-0.5687177971686584,-1.0574007814871147,0.6721889713280624,-0.7620263209551204,-1.5126347097132877,-1.473675771769709
199,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.06672901775872352,-0.10846522890932808,-0.3925455019520943,0.4756749202786848,0.0029802495423283492,-1.1358238724749905,0.6644063099379072,-1.8869298283393654,0.578567152569126,-1.2884573118634712,0.49706710043917973,-0.32405455691269935,-0.4795650176386612,3.0950911059166315,-1.0392071680622315,-0.5358679245176131,-0.9986666898904124,0.6769885383949027,-0.7527567189210516,-1.4860245376122645,-1.4625532245277435
200,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.014116306643487182,0.10846522890932808,-0.42318573328162906,0.4086651310897907,-0.06592501856322808,-1.1358238724749905,0.7036901958461638,-1.841615656917301,0.578567152569126,-1.2678933942910764,0.5814061106786502,-0.32405455691269935,-0.4741511728268119,3.052378910196512,-1.0168620072728627,-0.5030180518665677,-0.9986666898904124,0.6816199972322168,-0.7428691434180448,-1.5029313963481918,-1.4403081300438128
201,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02797386224870248,0.32539568672798425,-0.4391487946581559,0.3426359729621974,-0.11568993441724114,-1.1358238724749905,0.7429740817544203,-1.7963014854952348,0.6212710590731533,-1.2432166932042028,0.6235756157983855,-0.32405455691269935,-0.4693784517693446,3.009666714476392,-0.9721716856941257,-0.4889395350161197,-1.0574007814871147,0.6860771787306637,-0.7354534617907897,-1.479667753198972,-1.4291855828018472
202,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07006403114089214,0.5423261445466404,-0.4552910591222565,0.26908864336463056,-0.16641186788383133,-1.1358238724749905,0.6251224240296507,-1.7509873140731687,0.49315933956107155,-0.9594346307051558,0.49706710043917973,-0.32405455691269935,-0.463787836427736,2.9669545187562725,-0.9498265249047572,-0.43262546761432763,-0.9105655524953585,0.6903600828902442,-0.7268018332256588,-1.4421752847728344,-1.4069404883179164
203,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3962628400553568,0.7592566023652966,-0.47078556998688226,0.19178222803207703,-0.20564958999949542,-1.1358238724749905,0.7036901958461638,-1.7056731426511043,0.578567152569126,-1.1403971053422293,0.5814061106786502,-0.32405455691269935,-0.4580824678661883,2.924242323036153,-0.9051362033260201,-0.3856970781128342,-0.7637303235036025,0.6944620265091729,-0.7162962842537142,-1.4138067669513719,-1.3958179410759508
